10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 5,delay: 0.3096506595611572
10.8.8.178-2.30.116.54-43020-58139-6,packet_id: 6,delay: 0.3197321891784668
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 1,delay: 0.23064279556274414
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 2,delay: 0.21439313888549805
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 3,delay: 0.2202441692352295
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 4,delay: 0.22729086875915527
108.175.42.181-131.202.240.150-80-58287-6,packet_id: 5,delay: 0.2186274528503418
10.8.8.110-63.245.216.132-39035-443-6,packet_id: 1,delay: 0.24488282203674316
10.8.8.234-74.125.71.16-56545-993-6,packet_id: 1,delay: 0.28890275955200195
10.8.8.234-74.125.71.16-56545-993-6,packet_id: 2,delay: 0.2946920394897461
10.8.8.110-63.245.216.134-46949-443-6,packet_id: 1,delay: 0.25047922134399414
10.0.2.15-74.125.71.16-51269-465-6,packet_id: 1,delay: 0.4395937919616699
10.8.8.130-2.101.222.231-34461-9396-6,packet_id: 1,delay: 0.1508793830871582
10.8.8.130-2.101.222.231-34461-9396-6,packet_id: 2,delay: 0.15352177619934082
10.8.8.130-2.101.222.231-34461-9396-6,packet_id: 3,delay: 0.2299191951751709
10.8.8.130-2.101.222.231-34461-9396-6,packet_id: 4,delay: 0.2357325553894043
10.8.8.130-2.101.222.231-34461-9396-6,packet_id: 5,delay: 0.23941755294799805
10.8.8.110-64.233.184.16-37404-465-6,packet_id: 1,delay: 0.22220516204833984
10.0.2.15-74.125.207.16-42905-465-6,packet_id: 1,delay: 0.5668535232543945
10.8.8.234-74.125.133.16-51040-993-6,packet_id: 1,delay: 0.4927072525024414
10.8.8.138-107.22.243.234-35936-443-6,packet_id: 1,delay: 0.2988567352294922
10.8.8.110-64.233.184.16-37424-465-6,packet_id: 1,delay: 0.2879054546356201
10.0.2.15-74.125.207.16-42924-465-6,packet_id: 1,delay: 0.6158900260925293
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 1,delay: 0.33655667304992676
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 2,delay: 0.33583807945251465
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 3,delay: 0.3444070816040039
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 4,delay: 0.32422661781311035
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 5,delay: 0.3253207206726074
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 6,delay: 0.3159816265106201
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 7,delay: 0.3385779857635498
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 8,delay: 0.3208029270172119
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 9,delay: 0.3532743453979492
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 10,delay: 0.31000399589538574
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 11,delay: 0.31814122200012207
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 12,delay: 0.33022022247314453
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 13,delay: 0.32743358612060547
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 14,delay: 0.31818628311157227
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 15,delay: 0.33752894401550293
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 16,delay: 0.3410501480102539
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 17,delay: 0.32062625885009766
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 18,delay: 0.31175756454467773
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 19,delay: 0.31444573402404785
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 20,delay: 0.33328962326049805
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 21,delay: 0.31922149658203125
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 22,delay: 0.32808804512023926
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 23,delay: 0.3309509754180908
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 24,delay: 0.3221433162689209
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 25,delay: 0.3297858238220215
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 26,delay: 0.32602882385253906
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 27,delay: 0.33605051040649414
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 28,delay: 0.3237009048461914
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 29,delay: 0.32874178886413574
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 30,delay: 0.32242918014526367
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 31,delay: 0.32230091094970703
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 32,delay: 0.32306480407714844
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 33,delay: 0.3391871452331543
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 34,delay: 0.3214573860168457
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 35,delay: 0.33856749534606934
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 36,delay: 0.32819032669067383
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 37,delay: 0.33306074142456055
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 38,delay: 0.3141818046569824
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 39,delay: 0.3397796154022217
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 40,delay: 0.34721851348876953
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 41,delay: 0.3402369022369385
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 42,delay: 0.3442816734313965
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 43,delay: 0.34829282760620117
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 44,delay: 0.34240174293518066
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 45,delay: 0.3388700485229492
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 46,delay: 0.3461034297943115
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 47,delay: 0.3297572135925293
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 48,delay: 0.33358192443847656
10.8.8.138-185.2.220.137-43533-80-6,packet_id: 49,delay: 0.3340122699737549
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 1,delay: 0.4044215679168701
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 2,delay: 0.42742013931274414
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 3,delay: 0.4224541187286377
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 4,delay: 0.40291500091552734
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 5,delay: 0.3926815986633301
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 6,delay: 0.4100043773651123
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 7,delay: 0.48757338523864746
10.8.8.234-74.125.133.16-51055-993-6,packet_id: 8,delay: 0.43481993675231934
10.8.8.110-64.233.184.16-37428-465-6,packet_id: 1,delay: 0.2727665901184082
10.0.2.15-74.125.207.16-48993-465-6,packet_id: 1,delay: 0.575789213180542
10.0.2.15-74.125.207.16-49005-465-6,packet_id: 1,delay: 0.6197338104248047
10.8.8.110-64.233.184.16-37433-465-6,packet_id: 1,delay: 0.2770822048187256
10.8.8.178-23.67.255.209-39285-443-6,packet_id: 1,delay: 0.20617079734802246
10.0.2.15-137.116.32.77-34727-443-6,packet_id: 1,delay: 0.8321456909179688
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 1,delay: 0.17323660850524902
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 2,delay: 0.18851470947265625
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 3,delay: 0.18318915367126465
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 4,delay: 0.18811559677124023
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 5,delay: 0.17503690719604492
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 6,delay: 0.18793916702270508
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 7,delay: 0.17067885398864746
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 8,delay: 0.22518301010131836
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 9,delay: 0.17838144302368164
10.8.8.130-66.220.156.2-42513-443-6,packet_id: 10,delay: 0.18229389190673828
10.8.8.178-23.192.162.186-46878-443-6,packet_id: 1,delay: 0.1592707633972168
10.0.2.15-204.83.155.169-54967-32620-6,packet_id: 1,delay: 0.5247519016265869
10.8.8.178-63.245.217.113-38085-443-6,packet_id: 1,delay: 0.08562111854553223
10.0.2.15-216.58.208.46-53913-80-6,packet_id: 1,delay: 0.6430633068084717
10.8.8.178-63.245.217.113-38086-443-6,packet_id: 1,delay: 0.0711817741394043
10.8.8.178-86.4.212.228-52449-59222-6,packet_id: 1,delay: 0.34048938751220703
10.8.8.178-134.170.25.26-54269-443-6,packet_id: 1,delay: 0.25510430335998535
10.8.8.178-134.170.25.26-54269-443-6,packet_id: 2,delay: 0.28308963775634766
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 1,delay: 0.5008230209350586
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 2,delay: 0.4792747497558594
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 3,delay: 0.48229479789733887
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 4,delay: 0.4727635383605957
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 5,delay: 0.487215518951416
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 6,delay: 0.4819009304046631
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 7,delay: 0.48511505126953125
10.8.8.234-74.125.133.16-51056-993-6,packet_id: 8,delay: 0.48744726181030273
10.8.8.178-173.194.67.94-34123-443-6,packet_id: 1,delay: 0.1511087417602539
10.8.8.178-173.194.67.94-34123-443-6,packet_id: 2,delay: 0.1696944236755371
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 1,delay: 0.3369317054748535
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 2,delay: 0.314716100692749
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 3,delay: 0.31931257247924805
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 4,delay: 0.33479952812194824
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 5,delay: 0.3293187618255615
10.8.8.178-173.194.67.189-57926-443-6,packet_id: 6,delay: 0.3366281986236572
10.8.8.130-77.103.197.35-52719-47872-6,packet_id: 1,delay: 0.5697293281555176
10.8.8.130-86.4.212.228-59320-59222-6,packet_id: 1,delay: 0.33413243293762207
10.8.8.130-86.4.212.228-59320-59222-6,packet_id: 2,delay: 0.3373849391937256
10.8.8.130-86.4.212.228-59320-59222-6,packet_id: 3,delay: 0.33374595642089844
10.8.8.130-86.4.212.228-59320-59222-6,packet_id: 4,delay: 0.39667630195617676
10.8.8.234-173.194.67.16-37858-465-6,packet_id: 1,delay: 0.27184081077575684
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 1,delay: 0.06949663162231445
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 2,delay: 0.07289600372314453
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 3,delay: 0.0816202163696289
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 4,delay: 0.19894909858703613
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 5,delay: 0.201690673828125
10.8.8.178-173.252.100.27-47132-443-6,packet_id: 6,delay: 0.1759033203125
10.8.8.234-173.194.67.16-37875-465-6,packet_id: 1,delay: 0.3166639804840088
10.8.8.130-157.56.192.53-33104-443-6,packet_id: 1,delay: 0.41130828857421875
10.8.8.130-157.56.192.53-33104-443-6,packet_id: 2,delay: 0.4080052375793457
10.8.8.130-157.56.192.53-33104-443-6,packet_id: 3,delay: 0.3986237049102783
10.8.8.234-173.194.67.16-37877-465-6,packet_id: 1,delay: 0.2985086441040039
10.8.8.234-173.194.67.16-37883-465-6,packet_id: 1,delay: 0.2924461364746094
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 1,delay: 0.40766310691833496
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 2,delay: 0.40442323684692383
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 3,delay: 0.4000718593597412
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 4,delay: 0.40419864654541016
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 5,delay: 0.4137613773345947
10.8.8.130-173.194.78.189-60098-443-6,packet_id: 6,delay: 0.39270734786987305
10.8.8.178-178.237.17.103-51318-443-6,packet_id: 1,delay: 0.5242047309875488
10.8.8.178-178.237.17.103-51318-443-6,packet_id: 2,delay: 0.5115244388580322
10.8.8.178-178.237.17.103-51318-443-6,packet_id: 3,delay: 0.5111744403839111
10.8.8.178-178.237.17.103-51318-443-6,packet_id: 4,delay: 0.5105335712432861
10.8.8.178-178.237.17.103-51318-443-6,packet_id: 5,delay: 0.5101914405822754
173.194.123.124-131.202.240.242-443-5983-6,packet_id: 1,delay: 0.3399970531463623
108.175.39.202-131.202.240.150-80-40884-6,packet_id: 1,delay: 0.20534515380859375
108.175.39.202-131.202.240.150-80-40884-6,packet_id: 2,delay: 0.18018293380737305
199.212.24.175-131.202.240.150-443-58600-6,packet_id: 1,delay: 0.3678476810455322
199.212.24.175-131.202.240.150-443-58936-6,packet_id: 1,delay: 0.3059875965118408
10.8.8.130-178.237.18.202-34342-443-6,packet_id: 1,delay: 0.403656005859375
10.8.8.130-178.237.18.202-34342-443-6,packet_id: 2,delay: 0.39981675148010254
10.8.8.130-178.237.18.202-34342-443-6,packet_id: 3,delay: 0.4078333377838135
10.8.8.178-205.188.12.91-48911-443-6,packet_id: 1,delay: 0.3219718933105469
10.8.8.178-216.58.208.35-52205-443-6,packet_id: 1,delay: 0.24930524826049805
10.8.8.178-216.58.208.37-51920-443-6,packet_id: 1,delay: 0.3430359363555908
10.8.8.130-205.188.12.43-44917-443-6,packet_id: 1,delay: 0.14968633651733398
10.8.8.130-205.188.12.43-44917-443-6,packet_id: 2,delay: 0.13713717460632324
10.8.8.178-216.58.208.46-38243-443-6,packet_id: 1,delay: 0.3553144931793213
10.8.8.178-216.58.208.46-38243-443-6,packet_id: 2,delay: 0.346144437789917
10.8.8.178-216.58.208.46-38243-443-6,packet_id: 3,delay: 0.34603238105773926
10.8.8.178-216.58.208.46-38243-443-6,packet_id: 4,delay: 0.3584747314453125
10.8.8.178-216.58.208.46-38243-443-6,packet_id: 5,delay: 0.3691861629486084
10.8.8.130-216.58.210.3-34920-443-6,packet_id: 1,delay: 0.40950918197631836
10.8.8.130-216.58.210.3-34920-443-6,packet_id: 2,delay: 0.4042174816131592
10.8.8.130-216.58.210.3-34920-443-6,packet_id: 3,delay: 0.3997354507446289
173.194.194.16-10.0.2.15-995-58959-6,packet_id: 1,delay: 0.500072717666626
142.1.33.2-10.0.2.15-3230-56467-6,packet_id: 1,delay: 0.5396637916564941
131.202.6.26-131.202.240.87-13000-64719-6,packet_id: 1,delay: 0.31551218032836914
131.202.6.26-131.202.240.87-13000-64719-6,packet_id: 2,delay: 0.31403255462646484
131.202.6.26-131.202.240.87-13000-64719-6,packet_id: 3,delay: 0.30615711212158203
10.8.8.130-216.58.210.3-34927-443-6,packet_id: 1,delay: 0.4103565216064453
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 1,delay: 0.30443310737609863
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 2,delay: 0.2882506847381592
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 3,delay: 0.3248331546783447
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 4,delay: 0.2924344539642334
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 5,delay: 0.2990610599517822
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 6,delay: 0.3170945644378662
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 7,delay: 0.30290985107421875
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 8,delay: 0.29750537872314453
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 9,delay: 0.28598451614379883
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 10,delay: 0.29993319511413574
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 11,delay: 0.31455230712890625
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 12,delay: 0.2810182571411133
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 13,delay: 0.29502153396606445
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 14,delay: 0.3157784938812256
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 15,delay: 0.28997802734375
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 16,delay: 0.3135659694671631
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 17,delay: 0.3178379535675049
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 18,delay: 0.3162682056427002
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 19,delay: 0.3136749267578125
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 20,delay: 0.3173849582672119
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 21,delay: 0.3135826587677002
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 22,delay: 0.3055839538574219
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 23,delay: 0.2986767292022705
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 24,delay: 0.30155420303344727
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 25,delay: 0.3005824089050293
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 26,delay: 0.29252052307128906
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 27,delay: 0.2926671504974365
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 28,delay: 0.288165807723999
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 29,delay: 0.2929835319519043
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 30,delay: 0.30142807960510254
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 31,delay: 0.29334378242492676
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 32,delay: 0.30484747886657715
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 33,delay: 0.31856632232666016
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 34,delay: 0.2797682285308838
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 35,delay: 0.28205060958862305
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 36,delay: 0.3031601905822754
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 37,delay: 0.2803635597229004
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 38,delay: 0.30170345306396484
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 39,delay: 0.30115795135498047
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 40,delay: 0.326155424118042
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 41,delay: 0.2967967987060547
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 42,delay: 0.30764055252075195
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 43,delay: 0.29924893379211426
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 44,delay: 0.3202836513519287
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 45,delay: 0.32595181465148926
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 46,delay: 0.3118739128112793
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 47,delay: 0.3674936294555664
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 48,delay: 0.30202507972717285
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 49,delay: 0.32861757278442383
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 50,delay: 0.32688212394714355
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 51,delay: 0.3113090991973877
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 52,delay: 0.3260166645050049
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 53,delay: 0.30452919006347656
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 54,delay: 0.3022801876068115
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 55,delay: 0.3018615245819092
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 56,delay: 0.2941102981567383
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 57,delay: 0.29982757568359375
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 58,delay: 0.29212045669555664
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 59,delay: 0.29845237731933594
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 60,delay: 0.29877710342407227
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 61,delay: 0.2875077724456787
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 62,delay: 0.2846546173095703
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 63,delay: 0.296600341796875
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 64,delay: 0.30132579803466797
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 65,delay: 0.2968893051147461
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 66,delay: 0.2941126823425293
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 67,delay: 0.2900350093841553
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 68,delay: 0.3083183765411377
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 69,delay: 0.3316078186035156
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 70,delay: 0.28402066230773926
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 71,delay: 0.29755401611328125
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 72,delay: 0.31931400299072266
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 73,delay: 0.30854249000549316
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 74,delay: 0.3053932189941406
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 75,delay: 0.31708717346191406
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 76,delay: 0.31908273696899414
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 77,delay: 0.29544568061828613
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 78,delay: 0.3154027462005615
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 79,delay: 0.3396623134613037
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 80,delay: 0.302335262298584
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 81,delay: 0.3006877899169922
185.2.220.137-10.8.8.138-80-43533-6,packet_id: 82,delay: 0.28479695320129395
10.8.8.178-216.58.208.46-38246-443-6,packet_id: 1,delay: 0.2665679454803467
10.8.8.130-216.58.210.3-34930-443-6,packet_id: 1,delay: 0.34981489181518555
216.58.210.35-10.8.8.178-443-59247-6,packet_id: 1,delay: 0.4617950916290283
10.8.8.178-216.58.208.46-38264-443-6,packet_id: 1,delay: 0.3396947383880615
10.8.8.178-216.58.208.46-38264-443-6,packet_id: 2,delay: 0.3570587635040283
10.8.8.178-216.58.208.46-38264-443-6,packet_id: 3,delay: 0.3495752811431885
10.8.8.178-216.58.208.46-38264-443-6,packet_id: 4,delay: 0.3553614616394043
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 1,delay: 0.1672525405883789
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 2,delay: 0.20078539848327637
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 3,delay: 0.19457459449768066
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 4,delay: 0.31742167472839355
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 5,delay: 0.3294808864593506
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 6,delay: 0.2922685146331787
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 7,delay: 0.32047152519226074
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 8,delay: 0.31644701957702637
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 9,delay: 0.2895317077636719
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 10,delay: 0.2501976490020752
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 11,delay: 0.29837751388549805
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 12,delay: 0.2852182388305664
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 13,delay: 0.2945530414581299
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 14,delay: 0.2976529598236084
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 15,delay: 0.28324055671691895
10.8.8.130-216.58.210.14-45184-443-6,packet_id: 16,delay: 0.28534579277038574
216.58.210.35-10.8.8.178-443-59252-6,packet_id: 1,delay: 0.4388411045074463
157.56.52.13-10.0.2.15-40011-34332-6,packet_id: 1,delay: 0.5637655258178711
157.56.52.13-10.0.2.15-40011-34332-6,packet_id: 2,delay: 0.5838503837585449
131.202.240.87-64.12.27.65-64714-443-6,packet_id: 1,delay: 0.3100435733795166
173.194.196.16-131.202.240.242-465-5488-6,packet_id: 1,delay: 0.6444077491760254
131.202.240.87-65.55.2.6-11378-443-6,packet_id: 1,delay: 0.4075322151184082
173.194.196.16-131.202.240.242-465-5492-6,packet_id: 1,delay: 0.6285555362701416
10.8.8.178-216.58.210.35-59222-443-6,packet_id: 1,delay: 0.43753576278686523
157.56.52.13-10.8.8.178-40011-56909-6,packet_id: 1,delay: 0.30289196968078613
131.202.240.87-68.67.153.40-11386-80-6,packet_id: 1,delay: 0.506162166595459
173.194.196.16-131.202.240.242-465-5524-6,packet_id: 1,delay: 0.5794849395751953
10.8.8.178-216.58.210.35-59252-443-6,packet_id: 1,delay: 0.433978796005249
173.194.196.16-131.202.240.242-465-5527-6,packet_id: 1,delay: 0.5877852439880371
